state_name,year,all_cause,natural_cause,week_ending_date
Connecticut,2015,599,546,2015-10-10
Connecticut,2015,563,515,2015-10-17
Connecticut,2015,590,541,2015-10-24
Connecticut,2015,559,504,2015-10-31
Connecticut,2015,594,537,2015-11-07
Connecticut,2015,578,533,2015-11-14
Connecticut,2015,638,583,2015-11-21
Connecticut,2015,605,552,2015-11-28
Connecticut,2015,570,527,2015-12-05
Connecticut,2015,562,511,2015-12-12
Connecticut,2015,556,517,2015-12-19
Connecticut,2015,550,504,2015-12-26
Connecticut,2015,549,514,2016-01-02
Connecticut,2016,626,575,2016-01-09
Connecticut,2016,610,570,2016-01-16
Connecticut,2016,622,583,2016-01-23
Connecticut,2016,605,558,2016-01-30
Connecticut,2016,655,601,2016-02-06
Connecticut,2016,621,576,2016-02-13
Connecticut,2016,606,566,2016-02-20
Connecticut,2016,574,533,2016-02-27
Connecticut,2016,692,647,2016-03-05
Connecticut,2016,634,587,2016-03-12
Connecticut,2016,580,529,2016-03-19
Connecticut,2016,636,587,2016-03-26
Connecticut,2016,559,527,2016-04-02
Connecticut,2016,641,588,2016-04-09
Connecticut,2016,605,558,2016-04-16
Connecticut,2016,650,601,2016-04-23
Connecticut,2016,569,519,2016-04-30
Connecticut,2016,570,523,2016-05-07
Connecticut,2016,594,531,2016-05-14
Connecticut,2016,538,501,2016-05-21
Connecticut,2016,545,500,2016-05-28
Connecticut,2016,561,512,2016-06-04
Connecticut,2016,560,511,2016-06-11
Connecticut,2016,571,521,2016-06-18
Connecticut,2016,541,489,2016-06-25
Connecticut,2016,559,511,2016-07-02
Connecticut,2016,529,482,2016-07-09
Connecticut,2016,570,511,2016-07-16
Connecticut,2016,540,488,2016-07-23
Connecticut,2016,473,435,2016-07-30
Connecticut,2016,553,507,2016-08-06
Connecticut,2016,501,468,2016-08-13
Connecticut,2016,576,526,2016-08-20
Connecticut,2016,547,494,2016-08-27
Connecticut,2016,505,460,2016-09-03
Connecticut,2016,534,483,2016-09-10
Connecticut,2016,526,478,2016-09-17
Connecticut,2016,510,463,2016-09-24
Connecticut,2016,550,515,2016-10-01
Connecticut,2016,618,567,2016-10-08
Connecticut,2016,539,494,2016-10-15
Connecticut,2016,614,567,2016-10-22
Connecticut,2016,561,518,2016-10-29
Connecticut,2016,636,579,2016-11-05
Connecticut,2016,618,568,2016-11-12
Connecticut,2016,635,583,2016-11-19
Connecticut,2016,647,585,2016-11-26
Connecticut,2016,630,566,2016-12-03
Connecticut,2016,617,561,2016-12-10
Connecticut,2016,641,596,2016-12-17
Connecticut,2016,629,584,2016-12-24
Connecticut,2016,648,590,2016-12-31
Connecticut,2017,656,595,2017-01-07
Connecticut,2017,662,605,2017-01-14
Connecticut,2017,694,647,2017-01-21
Connecticut,2017,654,603,2017-01-28
Connecticut,2017,665,614,2017-02-04
Connecticut,2017,733,680,2017-02-11
Connecticut,2017,677,633,2017-02-18
Connecticut,2017,678,629,2017-02-25
Connecticut,2017,614,563,2017-03-04
Connecticut,2017,641,593,2017-03-11
Connecticut,2017,596,558,2017-03-18
Connecticut,2017,628,580,2017-03-25
Connecticut,2017,643,591,2017-04-01
Connecticut,2017,657,605,2017-04-08
Connecticut,2017,632,585,2017-04-15
Connecticut,2017,602,558,2017-04-22
Connecticut,2017,617,560,2017-04-29
Connecticut,2017,541,481,2017-05-06
Connecticut,2017,561,513,2017-05-13
Connecticut,2017,559,514,2017-05-20
Connecticut,2017,580,520,2017-05-27
Connecticut,2017,589,545,2017-06-03
Connecticut,2017,575,522,2017-06-10
Connecticut,2017,582,535,2017-06-17
Connecticut,2017,606,540,2017-06-24
Connecticut,2017,568,522,2017-07-01
Connecticut,2017,550,483,2017-07-08
Connecticut,2017,552,503,2017-07-15
Connecticut,2017,571,516,2017-07-22
Connecticut,2017,555,515,2017-07-29
Connecticut,2017,582,538,2017-08-05
Connecticut,2017,531,473,2017-08-12
Connecticut,2017,528,472,2017-08-19
Connecticut,2017,540,486,2017-08-26
Connecticut,2017,536,489,2017-09-02
Connecticut,2017,567,509,2017-09-09
Connecticut,2017,601,552,2017-09-16
Connecticut,2017,563,518,2017-09-23
Connecticut,2017,545,503,2017-09-30
Connecticut,2017,599,544,2017-10-07
Connecticut,2017,608,563,2017-10-14
Connecticut,2017,565,520,2017-10-21
Connecticut,2017,542,489,2017-10-28
Connecticut,2017,598,550,2017-11-04
Connecticut,2017,595,546,2017-11-11
Connecticut,2017,647,602,2017-11-18
Connecticut,2017,590,542,2017-11-25
Connecticut,2017,626,583,2017-12-02
Connecticut,2017,677,625,2017-12-09
Connecticut,2017,644,592,2017-12-16
Connecticut,2017,670,609,2017-12-23
Connecticut,2017,662,600,2017-12-30
Connecticut,2018,692,639,2018-01-06
Connecticut,2018,793,740,2018-01-13
Connecticut,2018,685,640,2018-01-20
Connecticut,2018,672,622,2018-01-27
Connecticut,2018,656,612,2018-02-03
Connecticut,2018,671,621,2018-02-10
Connecticut,2018,639,587,2018-02-17
Connecticut,2018,632,580,2018-02-24
Connecticut,2018,630,582,2018-03-03
Connecticut,2018,617,568,2018-03-10
Connecticut,2018,613,556,2018-03-17
Connecticut,2018,609,565,2018-03-24
Connecticut,2018,626,579,2018-03-31
Connecticut,2018,658,601,2018-04-07
Connecticut,2018,660,610,2018-04-14
Connecticut,2018,581,539,2018-04-21
Connecticut,2018,654,613,2018-04-28
Connecticut,2018,591,533,2018-05-05
Connecticut,2018,593,523,2018-05-12
Connecticut,2018,546,507,2018-05-19
Connecticut,2018,573,536,2018-05-26
Connecticut,2018,534,485,2018-06-02
Connecticut,2018,573,517,2018-06-09
Connecticut,2018,543,498,2018-06-16
Connecticut,2018,544,484,2018-06-23
Connecticut,2018,546,484,2018-06-30
Connecticut,2018,610,553,2018-07-07
Connecticut,2018,573,519,2018-07-14
Connecticut,2018,574,516,2018-07-21
Connecticut,2018,536,486,2018-07-28
Connecticut,2018,591,536,2018-08-04
Connecticut,2018,555,510,2018-08-11
Connecticut,2018,539,489,2018-08-18
Connecticut,2018,552,506,2018-08-25
Connecticut,2018,559,512,2018-09-01
Connecticut,2018,574,517,2018-09-08
Connecticut,2018,567,519,2018-09-15
Connecticut,2018,573,516,2018-09-22
Connecticut,2018,585,536,2018-09-29
Connecticut,2018,577,543,2018-10-06
Connecticut,2018,563,507,2018-10-13
Connecticut,2018,613,568,2018-10-20
Connecticut,2018,614,566,2018-10-27
Connecticut,2018,608,559,2018-11-03
Connecticut,2018,576,516,2018-11-10
Connecticut,2018,595,546,2018-11-17
Connecticut,2018,614,561,2018-11-24
Connecticut,2018,617,566,2018-12-01
Connecticut,2018,604,560,2018-12-08
Connecticut,2018,638,576,2018-12-15
Connecticut,2018,644,585,2018-12-22
Connecticut,2018,588,541,2018-12-29
Connecticut,2019,631,592,2019-01-05
Connecticut,2019,628,575,2019-01-12
Connecticut,2019,627,586,2019-01-19
Connecticut,2019,734,688,2019-01-26
Connecticut,2019,657,614,2019-02-02
Connecticut,2019,689,629,2019-02-09
Connecticut,2019,670,614,2019-02-16
Connecticut,2019,681,633,2019-02-23
Connecticut,2019,653,601,2019-03-02
Connecticut,2019,644,587,2019-03-09
Connecticut,2019,677,627,2019-03-16
Connecticut,2019,682,625,2019-03-23
Connecticut,2019,629,569,2019-03-30
Connecticut,2019,636,579,2019-04-06
Connecticut,2019,656,610,2019-04-13
Connecticut,2019,598,561,2019-04-20
Connecticut,2019,609,563,2019-04-27
Connecticut,2019,613,562,2019-05-04
Connecticut,2019,578,515,2019-05-11
Connecticut,2019,574,534,2019-05-18
Connecticut,2019,586,532,2019-05-25
Connecticut,2019,558,511,2019-06-01
Connecticut,2019,666,589,2019-06-08
Connecticut,2019,537,491,2019-06-15
Connecticut,2019,538,493,2019-06-22
Connecticut,2019,591,533,2019-06-29
Connecticut,2019,589,525,2019-07-06
Connecticut,2019,591,532,2019-07-13
Connecticut,2019,560,501,2019-07-20
Connecticut,2019,588,521,2019-07-27
Connecticut,2019,560,504,2019-08-03
Connecticut,2019,596,522,2019-08-10
Connecticut,2019,557,496,2019-08-17
Connecticut,2019,565,496,2019-08-24
Connecticut,2019,591,522,2019-08-31
Connecticut,2019,562,506,2019-09-07
Connecticut,2019,551,506,2019-09-14
Connecticut,2019,596,539,2019-09-21
Connecticut,2019,563,505,2019-09-28
Connecticut,2019,579,516,2019-10-05
Connecticut,2019,576,535,2019-10-12
Connecticut,2019,603,550,2019-10-19
Connecticut,2019,555,504,2019-10-26
Connecticut,2019,611,547,2019-11-02
Connecticut,2019,602,546,2019-11-09
Connecticut,2019,639,593,2019-11-16
Connecticut,2019,643,586,2019-11-23
Connecticut,2019,657,610,2019-11-30
Connecticut,2019,625,566,2019-12-07
Connecticut,2019,642,582,2019-12-14
Connecticut,2019,647,605,2019-12-21
Connecticut,2019,625,577,2019-12-28
Connecticut,2020,632,575,2020-01-04
Connecticut,2020,629,575,2020-01-11
Connecticut,2020,638,588,2020-01-18
Connecticut,2020,652,597,2020-01-25
Connecticut,2020,680,611,2020-02-01
Connecticut,2020,647,592,2020-02-08
Connecticut,2020,632,586,2020-02-15
Connecticut,2020,647,596,2020-02-22
Connecticut,2020,632,575,2020-02-29
Connecticut,2020,621,561,2020-03-07
Connecticut,2020,626,578,2020-03-14
Connecticut,2020,660,605,2020-03-21
Connecticut,2020,736,680,2020-03-28
Connecticut,2020,880,815,2020-04-04
Connecticut,2020,1257,1195,2020-04-11
Connecticut,2020,1380,1326,2020-04-18
Connecticut,2020,1336,1286,2020-04-25
Connecticut,2020,1167,1119,2020-05-02
Connecticut,2020,1051,995,2020-05-09
Connecticut,2020,946,889,2020-05-16
Connecticut,2020,815,766,2020-05-23
Connecticut,2020,750,707,2020-05-30
Connecticut,2020,659,607,2020-06-06
Connecticut,2020,629,561,2020-06-13
Connecticut,2020,572,519,2020-06-20
Connecticut,2020,590,542,2020-06-27
Connecticut,2020,544,496,2020-07-04
Connecticut,2020,602,540,2020-07-11
Connecticut,2020,558,490,2020-07-18
Connecticut,2020,580,525,2020-07-25
Connecticut,2020,544,473,2020-08-01
Connecticut,2020,585,518,2020-08-08
Connecticut,2020,565,524,2020-08-15
Connecticut,2020,558,505,2020-08-22
Connecticut,2020,521,482,2020-08-29
Connecticut,2020,558,500,2020-09-05
Connecticut,2020,562,513,2020-09-12
Connecticut,2020,570,514,2020-09-19
Connecticut,2020,635,571,2020-09-26
Connecticut,2020,603,554,2020-10-03
Connecticut,2020,615,562,2020-10-10
Connecticut,2020,581,551,2020-10-17
Connecticut,2020,642,610,2020-10-24
Connecticut,2020,581,558,2020-10-31
Connecticut,2020,549,526,2020-11-07
Connecticut,2020,570,545,2020-11-14
Connecticut,2020,581,560,2020-11-21
Connecticut,2020,506,488,2020-11-28
Connecticut,2020,220,214,2020-12-05
Connecticut,2020,62,61,2020-12-12
Connecticut,2020,31,31,2020-12-19
Connecticut,2020,11,11,2020-12-26
Delaware,2014,95,85,2014-01-04
Delaware,2014,158,143,2014-01-11
Delaware,2014,169,160,2014-01-18
Delaware,2014,173,168,2014-01-25
Delaware,2014,157,147,2014-02-01
Delaware,2014,167,155,2014-02-08
Delaware,2014,156,146,2014-02-15
Delaware,2014,156,146,2014-02-22
Delaware,2014,160,149,2014-03-01
Delaware,2014,179,173,2014-03-08
Delaware,2014,155,150,2014-03-15
Delaware,2014,173,157,2014-03-22
Delaware,2014,174,156,2014-03-29
Delaware,2014,155,139,2014-04-05
Delaware,2014,156,145,2014-04-12
Delaware,2014,176,160,2014-04-19
Delaware,2014,163,153,2014-04-26
Delaware,2014,157,135,2014-05-03
Delaware,2014,168,152,2014-05-10
Delaware,2014,151,136,2014-05-17
Delaware,2014,165,150,2014-05-24
Delaware,2014,153,132,2014-05-31
Delaware,2014,154,139,2014-06-07
Delaware,2014,176,163,2014-06-14
Delaware,2014,166,152,2014-06-21
Delaware,2014,133,123,2014-06-28
Delaware,2014,147,127,2014-07-05
Delaware,2014,143,132,2014-07-12
Delaware,2014,125,116,2014-07-19
Delaware,2014,141,133,2014-07-26
Delaware,2014,138,127,2014-08-02
Delaware,2014,156,143,2014-08-09
Delaware,2014,147,130,2014-08-16
Delaware,2014,147,130,2014-08-23
Delaware,2014,160,143,2014-08-30
Delaware,2014,140,130,2014-09-06
Delaware,2014,140,128,2014-09-13
Delaware,2014,141,131,2014-09-20
Delaware,2014,162,148,2014-09-27
Delaware,2014,162,148,2014-10-04
Delaware,2014,167,155,2014-10-11
Delaware,2014,161,145,2014-10-18
Delaware,2014,160,147,2014-10-25
Delaware,2014,160,148,2014-11-01
Delaware,2014,153,143,2014-11-08
Delaware,2014,169,158,2014-11-15
Delaware,2014,161,151,2014-11-22
Delaware,2014,171,154,2014-11-29
Delaware,2014,166,152,2014-12-06
Delaware,2014,179,164,2014-12-13
Delaware,2014,177,162,2014-12-20
Delaware,2014,169,154,2014-12-27
Delaware,2014,193,178,2015-01-03
Delaware,2015,234,222,2015-01-10
Delaware,2015,213,193,2015-01-17
Delaware,2015,180,167,2015-01-24
Delaware,2015,199,180,2015-01-31
Delaware,2015,169,161,2015-02-07
Delaware,2015,180,164,2015-02-14
Delaware,2015,197,184,2015-02-21
Delaware,2015,178,171,2015-02-28
Delaware,2015,168,160,2015-03-07
Delaware,2015,171,159,2015-03-14
Delaware,2015,160,146,2015-03-21
Delaware,2015,168,158,2015-03-28
Delaware,2015,174,162,2015-04-04
Delaware,2015,175,165,2015-04-11
Delaware,2015,167,152,2015-04-18
Delaware,2015,167,152,2015-04-25
Delaware,2015,174,160,2015-05-02
Delaware,2015,177,163,2015-05-09
Delaware,2015,149,141,2015-05-16
Delaware,2015,150,140,2015-05-23
Delaware,2015,150,140,2015-05-30
Delaware,2015,128,119,2015-06-06
Delaware,2015,162,144,2015-06-13
Delaware,2015,169,152,2015-06-20
Delaware,2015,142,127,2015-06-27
Delaware,2015,160,151,2015-07-04
Delaware,2015,155,141,2015-07-11
Delaware,2015,167,153,2015-07-18
Delaware,2015,164,145,2015-07-25
Delaware,2015,132,121,2015-08-01
Delaware,2015,148,139,2015-08-08
Delaware,2015,157,143,2015-08-15
Delaware,2015,144,133,2015-08-22
Delaware,2015,171,156,2015-08-29
Delaware,2015,147,134,2015-09-05
Delaware,2015,170,153,2015-09-12
Delaware,2015,142,126,2015-09-19
Delaware,2015,157,139,2015-09-26
Delaware,2015,160,139,2015-10-03
Delaware,2015,153,143,2015-10-10
Delaware,2015,148,132,2015-10-17
Delaware,2015,172,163,2015-10-24
Delaware,2015,160,151,2015-10-31
Delaware,2015,161,147,2015-11-07
Delaware,2015,161,147,2015-11-14
Delaware,2015,168,153,2015-11-21
Delaware,2015,157,144,2015-11-28
Delaware,2015,146,138,2015-12-05
Delaware,2015,155,147,2015-12-12
Delaware,2015,170,159,2015-12-19
Delaware,2015,154,141,2015-12-26
Delaware,2015,152,143,2016-01-02
Delaware,2016,195,185,2016-01-09
Delaware,2016,190,177,2016-01-16
Delaware,2016,180,173,2016-01-23
Delaware,2016,190,176,2016-01-30
Delaware,2016,179,173,2016-02-06
Delaware,2016,171,155,2016-02-13
Delaware,2016,178,162,2016-02-20
Delaware,2016,162,152,2016-02-27
Delaware,2016,163,150,2016-03-05
Delaware,2016,190,171,2016-03-12
Delaware,2016,202,194,2016-03-19
Delaware,2016,177,163,2016-03-26
Delaware,2016,193,168,2016-04-02
Delaware,2016,159,145,2016-04-09
Delaware,2016,169,158,2016-04-16
Delaware,2016,176,161,2016-04-23
Delaware,2016,147,138,2016-04-30
Delaware,2016,150,133,2016-05-07
Delaware,2016,169,154,2016-05-14
Delaware,2016,150,139,2016-05-21
Delaware,2016,176,161,2016-05-28
Delaware,2016,168,159,2016-06-04
Delaware,2016,173,158,2016-06-11
Delaware,2016,166,155,2016-06-18
Delaware,2016,143,130,2016-06-25
Delaware,2016,165,138,2016-07-02
Delaware,2016,163,146,2016-07-09
Delaware,2016,158,138,2016-07-16
Delaware,2016,165,144,2016-07-23
Delaware,2016,147,138,2016-07-30
Delaware,2016,148,138,2016-08-06
Delaware,2016,196,180,2016-08-13
Delaware,2016,171,157,2016-08-20
Delaware,2016,151,136,2016-08-27
Delaware,2016,164,151,2016-09-03
Delaware,2016,187,169,2016-09-10
Delaware,2016,164,147,2016-09-17
Delaware,2016,182,171,2016-09-24
Delaware,2016,164,153,2016-10-01
Delaware,2016,172,163,2016-10-08
Delaware,2016,161,154,2016-10-15
Delaware,2016,196,179,2016-10-22
Delaware,2016,166,153,2016-10-29
Delaware,2016,181,167,2016-11-05
Delaware,2016,183,169,2016-11-12
Delaware,2016,190,171,2016-11-19
Delaware,2016,162,139,2016-11-26
Delaware,2016,171,157,2016-12-03
Delaware,2016,182,162,2016-12-10
Delaware,2016,179,159,2016-12-17
Delaware,2016,178,161,2016-12-24
Delaware,2016,185,176,2016-12-31
Delaware,2017,197,183,2017-01-07
Delaware,2017,212,188,2017-01-14
Delaware,2017,207,186,2017-01-21
Delaware,2017,194,183,2017-01-28
Delaware,2017,191,173,2017-02-04
Delaware,2017,195,181,2017-02-11
Delaware,2017,181,168,2017-02-18
Delaware,2017,178,162,2017-02-25
Delaware,2017,178,167,2017-03-04
Delaware,2017,147,131,2017-03-11
Delaware,2017,203,192,2017-03-18
Delaware,2017,196,182,2017-03-25
Delaware,2017,209,189,2017-04-01
Delaware,2017,170,160,2017-04-08
Delaware,2017,178,170,2017-04-15
Delaware,2017,203,185,2017-04-22
Delaware,2017,167,149,2017-04-29
Delaware,2017,161,143,2017-05-06
Delaware,2017,160,149,2017-05-13
Delaware,2017,155,133,2017-05-20
Delaware,2017,143,133,2017-05-27
Delaware,2017,145,128,2017-06-03
Delaware,2017,159,144,2017-06-10
Delaware,2017,147,131,2017-06-17
Delaware,2017,155,139,2017-06-24
Delaware,2017,171,152,2017-07-01
Delaware,2017,157,134,2017-07-08
Delaware,2017,161,143,2017-07-15
Delaware,2017,167,150,2017-07-22
Delaware,2017,173,158,2017-07-29
Delaware,2017,154,136,2017-08-05
Delaware,2017,163,146,2017-08-12
Delaware,2017,158,145,2017-08-19
Delaware,2017,170,160,2017-08-26
Delaware,2017,159,136,2017-09-02
Delaware,2017,171,154,2017-09-09
Delaware,2017,153,137,2017-09-16
Delaware,2017,155,141,2017-09-23
Delaware,2017,170,155,2017-09-30
Delaware,2017,167,151,2017-10-07
Delaware,2017,178,160,2017-10-14
Delaware,2017,155,133,2017-10-21
Delaware,2017,155,141,2017-10-28
Delaware,2017,175,164,2017-11-04
Delaware,2017,167,153,2017-11-11
Delaware,2017,199,179,2017-11-18
Delaware,2017,204,186,2017-11-25
Delaware,2017,193,175,2017-12-02
Delaware,2017,199,183,2017-12-09
Delaware,2017,196,183,2017-12-16
Delaware,2017,219,196,2017-12-23
Delaware,2017,181,168,2017-12-30
Delaware,2018,221,208,2018-01-06
Delaware,2018,188,181,2018-01-13
Delaware,2018,207,193,2018-01-20
Delaware,2018,210,194,2018-01-27
Delaware,2018,172,157,2018-02-03
Delaware,2018,184,174,2018-02-10
Delaware,2018,216,199,2018-02-17
Delaware,2018,215,201,2018-02-24
Delaware,2018,190,178,2018-03-03
Delaware,2018,201,185,2018-03-10
Delaware,2018,169,158,2018-03-17
Delaware,2018,193,176,2018-03-24
Delaware,2018,212,195,2018-03-31
Delaware,2018,179,165,2018-04-07
Delaware,2018,212,195,2018-04-14
Delaware,2018,188,170,2018-04-21
Delaware,2018,167,156,2018-04-28
Delaware,2018,164,143,2018-05-05
Delaware,2018,172,153,2018-05-12
Delaware,2018,178,161,2018-05-19
Delaware,2018,188,168,2018-05-26
Delaware,2018,153,135,2018-06-02
Delaware,2018,190,175,2018-06-09
Delaware,2018,165,152,2018-06-16
Delaware,2018,173,156,2018-06-23
Delaware,2018,181,163,2018-06-30
Delaware,2018,190,164,2018-07-07
Delaware,2018,156,135,2018-07-14
Delaware,2018,198,180,2018-07-21
Delaware,2018,160,149,2018-07-28
Delaware,2018,154,135,2018-08-04
Delaware,2018,191,169,2018-08-11
Delaware,2018,154,134,2018-08-18
Delaware,2018,189,176,2018-08-25
Delaware,2018,177,150,2018-09-01
Delaware,2018,156,135,2018-09-08
Delaware,2018,161,149,2018-09-15
Delaware,2018,160,146,2018-09-22
Delaware,2018,178,158,2018-09-29
Delaware,2018,170,154,2018-10-06
Delaware,2018,185,162,2018-10-13
Delaware,2018,175,161,2018-10-20
Delaware,2018,165,152,2018-10-27
Delaware,2018,168,154,2018-11-03
Delaware,2018,193,168,2018-11-10
Delaware,2018,219,197,2018-11-17
Delaware,2018,171,154,2018-11-24
Delaware,2018,169,153,2018-12-01
Delaware,2018,161,146,2018-12-08
Delaware,2018,186,174,2018-12-15
Delaware,2018,185,173,2018-12-22
Delaware,2018,205,193,2018-12-29
Delaware,2019,185,171,2019-01-05
Delaware,2019,195,179,2019-01-12
Delaware,2019,199,187,2019-01-19
Delaware,2019,186,165,2019-01-26
Delaware,2019,190,177,2019-02-02
Delaware,2019,182,169,2019-02-09
Delaware,2019,194,173,2019-02-16
Delaware,2019,187,173,2019-02-23
Delaware,2019,174,158,2019-03-02
Delaware,2019,207,184,2019-03-09
Delaware,2019,184,165,2019-03-16
Delaware,2019,177,163,2019-03-23
Delaware,2019,185,174,2019-03-30
Delaware,2019,163,147,2019-04-06
Delaware,2019,147,140,2019-04-13
Delaware,2019,183,163,2019-04-20
Delaware,2019,165,151,2019-04-27
Delaware,2019,149,132,2019-05-04
Delaware,2019,159,140,2019-05-11
Delaware,2019,163,142,2019-05-18
Delaware,2019,181,161,2019-05-25
Delaware,2019,195,172,2019-06-01
Delaware,2019,158,143,2019-06-08
Delaware,2019,172,155,2019-06-15
Delaware,2019,177,155,2019-06-22
Delaware,2019,163,140,2019-06-29
Delaware,2019,192,171,2019-07-06
Delaware,2019,180,162,2019-07-13
Delaware,2019,182,157,2019-07-20
Delaware,2019,156,135,2019-07-27
Delaware,2019,164,147,2019-08-03
Delaware,2019,185,163,2019-08-10
Delaware,2019,192,168,2019-08-17
Delaware,2019,158,138,2019-08-24
Delaware,2019,176,151,2019-08-31
Delaware,2019,175,161,2019-09-07
Delaware,2019,190,172,2019-09-14
Delaware,2019,179,164,2019-09-21
Delaware,2019,183,159,2019-09-28
Delaware,2019,178,162,2019-10-05
Delaware,2019,170,148,2019-10-12
Delaware,2019,163,151,2019-10-19
Delaware,2019,170,148,2019-10-26
Delaware,2019,160,146,2019-11-02
Delaware,2019,165,153,2019-11-09
Delaware,2019,172,157,2019-11-16
Delaware,2019,172,160,2019-11-23
Delaware,2019,180,159,2019-11-30
Delaware,2019,203,177,2019-12-07
Delaware,2019,202,185,2019-12-14
Delaware,2019,179,161,2019-12-21
Delaware,2019,185,165,2019-12-28
Delaware,2020,199,179,2020-01-04
Delaware,2020,194,171,2020-01-11
Delaware,2020,190,169,2020-01-18
Delaware,2020,190,173,2020-01-25
Delaware,2020,183,167,2020-02-01
Delaware,2020,191,169,2020-02-08
Delaware,2020,202,184,2020-02-15
Delaware,2020,194,169,2020-02-22
Delaware,2020,164,148,2020-02-29
Delaware,2020,200,190,2020-03-07
Delaware,2020,189,174,2020-03-14
Delaware,2020,221,195,2020-03-21
Delaware,2020,188,174,2020-03-28
Delaware,2020,215,197,2020-04-04
Delaware,2020,219,206,2020-04-11
Delaware,2020,228,214,2020-04-18
Delaware,2020,285,269,2020-04-25
Delaware,2020,251,234,2020-05-02
Delaware,2020,270,248,2020-05-09
Delaware,2020,276,255,2020-05-16
Delaware,2020,222,213,2020-05-23
Delaware,2020,226,204,2020-05-30
Delaware,2020,181,154,2020-06-06
Delaware,2020,200,178,2020-06-13
Delaware,2020,161,142,2020-06-20
Delaware,2020,200,183,2020-06-27
Delaware,2020,201,175,2020-07-04
Delaware,2020,194,170,2020-07-11
Delaware,2020,191,177,2020-07-18
Delaware,2020,199,177,2020-07-25
Delaware,2020,195,174,2020-08-01
Delaware,2020,197,178,2020-08-08
Delaware,2020,186,163,2020-08-15
Delaware,2020,194,176,2020-08-22
Delaware,2020,189,171,2020-08-29
Delaware,2020,206,180,2020-09-05
Delaware,2020,198,181,2020-09-12
Delaware,2020,161,143,2020-09-19
Delaware,2020,200,187,2020-09-26
Delaware,2020,199,182,2020-10-03
Delaware,2020,200,187,2020-10-10
Delaware,2020,196,181,2020-10-17
Delaware,2020,204,193,2020-10-24
Delaware,2020,176,169,2020-10-31
Delaware,2020,161,147,2020-11-07
Delaware,2020,141,132,2020-11-14
Delaware,2020,182,176,2020-11-21
Delaware,2020,141,132,2020-11-28
Delaware,2020,161,159,2020-12-05
Delaware,2020,176,167,2020-12-12
Delaware,2020,133,131,2020-12-19
Delaware,2020,90,88,2020-12-26
District of Columbia,2014,65,59,2014-01-04
District of Columbia,2014,101,92,2014-01-11
District of Columbia,2014,112,104,2014-01-18
District of Columbia,2014,102,91,2014-01-25
District of Columbia,2014,107,97,2014-02-01
District of Columbia,2014,113,107,2014-02-08
District of Columbia,2014,118,104,2014-02-15
District of Columbia,2014,106,94,2014-02-22
District of Columbia,2014,94,85,2014-03-01
District of Columbia,2014,106,101,2014-03-08
District of Columbia,2014,94,85,2014-03-15
District of Columbia,2014,101,98,2014-03-22
District of Columbia,2014,103,92,2014-03-29
District of Columbia,2014,113,102,2014-04-05
District of Columbia,2014,96,87,2014-04-12
District of Columbia,2014,106,95,2014-04-19
District of Columbia,2014,102,90,2014-04-26
District of Columbia,2014,106,100,2014-05-03
District of Columbia,2014,104,94,2014-05-10
District of Columbia,2014,92,88,2014-05-17
District of Columbia,2014,99,86,2014-05-24
District of Columbia,2014,105,94,2014-05-31
District of Columbia,2014,104,92,2014-06-07
District of Columbia,2014,116,108,2014-06-14
District of Columbia,2014,110,99,2014-06-21
District of Columbia,2014,113,98,2014-06-28
District of Columbia,2014,88,76,2014-07-05
District of Columbia,2014,115,102,2014-07-12
District of Columbia,2014,111,98,2014-07-19
District of Columbia,2014,104,94,2014-07-26
District of Columbia,2014,100,89,2014-08-02
District of Columbia,2014,88,82,2014-08-09
District of Columbia,2014,98,89,2014-08-16
District of Columbia,2014,100,92,2014-08-23
District of Columbia,2014,111,106,2014-08-30
District of Columbia,2014,102,90,2014-09-06
District of Columbia,2014,99,87,2014-09-13
District of Columbia,2014,109,101,2014-09-20
District of Columbia,2014,104,96,2014-09-27
District of Columbia,2014,100,90,2014-10-04
District of Columbia,2014,123,108,2014-10-11
District of Columbia,2014,104,97,2014-10-18
District of Columbia,2014,97,90,2014-10-25
District of Columbia,2014,99,92,2014-11-01
District of Columbia,2014,102,97,2014-11-08
District of Columbia,2014,96,89,2014-11-15
District of Columbia,2014,99,94,2014-11-22
District of Columbia,2014,103,92,2014-11-29
District of Columbia,2014,108,98,2014-12-06
District of Columbia,2014,127,117,2014-12-13
District of Columbia,2014,117,107,2014-12-20
District of Columbia,2014,111,99,2014-12-27
District of Columbia,2014,134,120,2015-01-03
District of Columbia,2015,138,131,2015-01-10
District of Columbia,2015,145,135,2015-01-17
District of Columbia,2015,103,99,2015-01-24
District of Columbia,2015,134,122,2015-01-31
District of Columbia,2015,119,110,2015-02-07
District of Columbia,2015,122,115,2015-02-14
District of Columbia,2015,113,103,2015-02-21
District of Columbia,2015,120,110,2015-02-28
District of Columbia,2015,99,92,2015-03-07
District of Columbia,2015,129,119,2015-03-14
District of Columbia,2015,119,105,2015-03-21
District of Columbia,2015,123,116,2015-03-28
District of Columbia,2015,114,109,2015-04-04
District of Columbia,2015,114,100,2015-04-11
District of Columbia,2015,116,106,2015-04-18
District of Columbia,2015,102,95,2015-04-25
District of Columbia,2015,111,101,2015-05-02
District of Columbia,2015,100,95,2015-05-09
District of Columbia,2015,90,78,2015-05-16
District of Columbia,2015,87,77,2015-05-23
District of Columbia,2015,101,82,2015-05-30
